7,-0.24751789000695418,0.2325056865583155,0.0,1.0
8,-0.14353487246489333,0.2338161821838755,0.0,1.0
9,-0.04078484291716772,0.24387729339401043,0.0,1.0
10,0.05914307519009851,0.26429855351994885,0.0,1.0
11,0.15465133745753076,0.2962747972936265,0.0,1.0
12,0.24425424019341835,0.3404160448460593,0.0,1.0
13,0.32683011091862424,0.3965913250392832,0.0,1.0
14,0.40186660930017515,0.46387746275995034,0.0,1.0
15,0.469549456242601,0.5406930079211513,0.0,1.0
16,0.5306044044219547,0.6251060051655252,0.0,1.0
17,0.585950877452017,0.7152081380090082,0.0,1.0
18,0.6363367005554084,0.8094113846525689,0.0,1.0
19,0.6821347546795018,0.9065700958303831,0.0,1.0
20,0.723387504916974,1.00593054540832,0.0,1.0
21,0.7600136606690694,1.1069834520340986,0.0,1.0
22,0.7919738937052601,1.2093253283592666,0.0,1.0
23,0.8192174000978327,1.3125908646165632,0.0,1.0
24,0.8414285930445704,1.4164610342799844,0.0,1.0
25,0.8577913056151467,1.5206998181056937,0.0,1.0
26,0.8670165367767971,1.6251578449396689,0.0,1.0
27,0.8676932330912719,1.7297212841446767,0.0,1.0
28,0.8587684820113546,1.8342187994932435,0.0,1.0
29,0.8398666119636371,1.9383377142000562,0.0,1.0
30,0.811290205367188,2.041593393995478,0.0,1.0
31,0.7737616930155055,2.14336323632335,0.0,1.0
32,0.7281091991144504,2.2429701813878147,0.0,1.0
33,0.6750690848559864,2.3397844598343918,0.0,1.0
34,0.6152681295503964,2.433311219732392,0.0,1.0
35,0.5493277151594579,2.5232326672975325,0.0,1.0
36,0.47798809002435405,2.6094066550409227,0.0,1.0
37,0.4021567646046499,2.691822279638503,0.0,1.0
38,0.3228588744760127,2.7705351535475007,0.0,1.0
39,0.24109374050013743,2.8456097292982774,0.0,1.0
40,0.1576592103914375,2.91708806711525,0.0,1.0
41,0.07302781605486264,2.9849982235516572,0.0,1.0
42,-0.012678554734923986,3.04939369815595,0.0,1.0
43,-0.099598783372388,3.1104126421155858,0.0,1.0
44,-0.1879658580488824,3.1683230592805223,0.0,1.0
45,-0.27793830206622333,3.2235290570862207,0.0,1.0
46,-0.3695020498206585,3.276522236380283,0.0,1.0
47,-0.46247867753799227,3.3277880763377974,0.0,1.0
48,-0.5566142175875656,3.377712339908096,0.0,1.0
49,-0.6516893157475578,3.426528395060847,0.0,1.0
50,-0.7475868943808197,3.4743265719926066,0.0,1.0
51,-0.8442945432765823,3.521098341687013,0.0,1.0
52,-0.941867481315038,3.5667635856611466,0.0,1.0
53,-1.0403894035945493,3.6111337969799853,0.0,1.0
54,-1.1399572275482466,3.6538154374226126,0.0,1.0
55,-1.2406914283379415,3.694111034232662,0.0,1.0
56,-1.3427359324847965,3.731007233613065,0.0,1.0
57,-1.44623723547403,3.7632944723505215,0.0,1.0
58,-1.5512960614419757,3.7897780264143077,0.0,1.0
59,-1.6579201246659223,3.809492377018029,0.0,1.0
60,-1.7659965245540226,3.821827846702013,0.0,1.0
61,-1.8752902828278368,3.82654873083761,0.0,1.0
62,-1.9854436371172057,3.8237309985007553,0.0,1.0
63,-2.0959480869582165,3.8136506292113754,0.0,1.0
64,-2.206082511489888,3.7966273394384498,0.0,1.0
65,-2.3148384060562033,3.772835349455929,0.0,1.0
66,-2.420897929152388,3.742156039977205,0.0,1.0
67,-2.5226891099162096,3.704160234754005,0.0,1.0
68,-2.618550476967383,3.6582779890599952,0.0,1.0
69,-2.706991000199559,3.6041153552018237,0.0,1.0
70,-2.78699295339579,3.5417783637598177,0.0,1.0
71,-2.858278008937285,3.4720484222505275,0.0,1.0
72,-2.921397317270712,3.3963132691322633,0.0,1.0
73,-2.9775867499539785,3.3162575420870097,0.0,1.0
74,-3.0284196488502677,3.2334541554492082,0.0,1.0
75,-3.075414170337577,3.149039601440002,0.0,1.0
76,-3.11977222609469,3.0636211040799255,0.0,1.0
77,-3.1623336591835827,2.977425843765187,0.0,1.0
78,-3.203728167682901,2.890545908569994,0.0,1.0
79,-3.2446206576009176,2.8030829765804333,0.0,1.0
80,-3.2859173437410227,2.715100427619526,0.0,1.0
81,-3.328786317392993,2.6264442861301993,0.0,1.0
82,-3.374376904500482,2.536608761051508,0.0,1.0
83,-3.423301353648965,2.44479680122153,0.0,1.0
84,-3.47513344771352,2.350183445286587,0.0,1.0
85,-3.5282578123753154,2.252256908042406,0.0,1.0
86,-3.58019243181408,2.151045228212496,0.0,1.0
87,-3.628202824730093,2.047110842961214,0.0,1.0
88,-3.6698366337909163,1.9413524107559175,0.0,1.0
89,-3.7031269552902,1.8347607643310337,0.0,1.0
90,-3.7264789865877828,1.7282805589694914,0.0,1.0
91,-3.738458541585283,1.6228175194435706,0.0,1.0
92,-3.7377236007669294,1.5193420940883346,0.0,1.0
93,-3.723158410262644,1.4189721970418576,0.0,1.0
94,-3.6941191186619036,1.3229681065492236,0.0,1.0
95,-3.6506261244421006,1.2326262623666373,0.0,1.0
96,-3.5933929319805893,1.1491016179002476,0.0,1.0
97,-3.523708996730144,1.0731982621389031,0.0,1.0
98,-3.443241374443698,1.0051969498611988,0.0,1.0
99,-3.353841096984611,0.9447783469369351,0.0,1.0
100,-3.2573801257887105,0.8911166446472532,0.0,1.0
101,-3.1556108324949714,0.8431329656143274,0.0,1.0
102,-3.050051265829973,0.7998015232435133,0.0,1.0
103,-2.941923047155448,0.7603593685609891,0.0,1.0
104,-2.8321777952456038,0.7243222978835204,0.0,1.0
105,-2.721590211964842,0.6913384272884884,0.0,1.0
106,-2.6108538193801785,0.6610143931719051,0.0,1.0
107,-2.500603873813121,0.6328472747264322,0.0,1.0
108,-2.3913490110875832,0.6062930612436195,0.0,1.0
109,-2.283365095995604,0.5808992933407097,0.0,1.0
110,-2.1766323304294533,0.5564035411904845,0.0,1.0
